1	39743298	39743823	1	1	1	1	0	20
1	39753053	39753286	1	1	1	1	0	31
1	39847661	39847985	2	2	1	1	0	12
1	40413103	40414158	1	1	1	1	0	12
1	40660616	40677240	1	1	0	1	0	20
1	40727764	40728868	2	2	0	0	1	49
1	41117011	41142877	2	2	1	1	0	8
1	42701047	42701980	1	1	1	1	0	17
1	42807501	42816430	2	2	1	1	0	11
1	43135874	43137321	1	1	0	1	0	37
1	43164806	43166825	2	2	1	1	0	9
1	43169029	43170755	2	2	1	1	0	16
1	43350794	43369284	1	1	0	0	1	27
1	43437903	43438698	1	1	1	1	0	8
1	43619574	43619679	1	1	1	1	0	8
1	43956977	43957194	1	1	1	1	0	14
1	44128887	44143789	2	2	0	0	1	48
1	44552685	44595877	2	2	0	0	1	48
1	44753834	44754749	1	1	1	1	0	9
1	44756238	44757555	1	1	1	2	0	14
1	44759349	44760279	1	1	1	1	0	9
1	44766950	44767096	1	1	1	1	0	16
1	44776775	44777613	1	1	1	0	1	35
1	44777790	44777999	1	1	1	1	0	12
1	44801933	44802759	1	1	1	1	0	11
1	45372360	45382652	2	2	0	0	1	36
1	45398420	45423431	2	2	0	0	1	48
1	45514638	45514872	2	2	1	1	0	9
1	45514996	45515653	2	2	1	1	0	34
1	45515808	45518937	2	2	1	1	0	18
1	45519055	45521828	2	2	1	1	0	33
1	45614182	45614292	1	1	1	2	0	37
1	45614367	45615012	1	1	1	1	0	15
1	45866794	45888733	1	1	0	0	1	41
1	46241240	46241367	1	1	0	0	1	45
1	46241240	46241465	1	1	0	0	1	36
1	46303821	46309100	1	1	1	1	0	34
1	46309128	46310154	1	1	1	0	1	28
1	46691938	46696550	2	2	1	1	0	10
1	47350061	47358367	2	2	0	0	1	31
1	47375294	47376703	1	1	1	2	0	16
1	48395355	48399350	2	2	1	1	0	10
1	50490666	50491720	2	2	1	1	0	26
1	50535458	50539591	2	2	1	1	0	15
1	50705892	50738862	2	2	1	2	0	10
1	51772183	51772604	1	1	1	1	0	12
1	51772724	51776832	1	1	1	1	0	4
1	51776919	51781163	1	1	1	1	0	10
1	51789434	51789567	2	2	1	2	0	15
1	51800684	51803813	2	2	1	1	0	9
1	51809402	51810280	2	2	1	1	0	11
1	51836213	51840225	2	2	1	1	0	37
1	51892444	51922778	2	2	0	0	1	46
1	52336590	52342764	2	2	0	0	1	43
1	52354699	52354839	2	2	1	1	0	12
1	52383938	52384549	2	2	1	1	0	18
1	52397864	52401361	2	2	1	1	0	9
1	52688169	52692726	2	2	1	1	0	14
1	52735113	52744018	2	2	0	0	1	43
1	52877844	52877924	1	1	1	1	0	11
1	53807183	53835018	1	1	0	0	1	32
1	54239200	54240904	2	2	1	1	0	32
1	54425552	54432405	2	2	0	0	1	41
1	54535609	54563956	2	2	0	0	1	18
1	54716718	54717491	1	1	1	1	0	16
1	54876048	54883617	2	2	1	2	0	15
1	54907575	54948942	2	2	0	0	1	42
1	56696160	56703970	1	1	1	1	0	15
1	58539311	58541490	2	4	1	1	0	32
1	59538091	59585763	2	2	0	0	1	18
1	59584501	59590769	1	1	0	0	1	50
1	60337403	60378103	2	2	0	1	0	39
1	61681351	61683416	2	2	1	1	0	8
1	61856240	61861550	1	1	1	1	0	13
1	62127730	62140575	2	2	0	0	1	33
1	62445430	62447340	1	1	1	1	0	19
1	63265869	63268025	1	1	0	1	0	32
1	63292690	63300397	1	1	0	0	1	38
1	63371060	63376988	1	1	0	1	0	28
1	63407127	63411145	2	6	1	1	0	36
1	65444186	65450504	2	2	0	0	1	49
1	65547599	65561343	1	1	0	0	1	49
1	66186542	66200552	1	1	0	0	1	36
1	66958221	66958850	1	1	1	1	0	7
1	66963161	66970807	1	1	1	1	0	12
1	67705577	67707593	2	2	1	1	0	10
1	68155261	68159122	2	2	1	1	0	15
1	68270539	68285665	2	2	0	1	0	33
1	71072549	71076794	2	2	1	1	0	45
1	71078709	71080939	2	2	1	1	0	44
1	75750547	75750769	1	1	1	1	0	15
1	77701472	77711746	2	2	1	1	0	9
1	77967667	77968164	2	2	1	1	0	16
1	77968204	77969924	2	2	1	1	0	24
1	80465061	80507339	1	1	0	0	1	29
1	83337009	83350200	2	2	0	0	1	50
1	85117860	85121750	1	1	1	1	0	20
1	85121815	85124120	1	1	1	1	0	16
1	86387087	86396032	2	2	1	1	0	25
1	86724406	86734601	1	1	1	1	0	7
1	86734692	86735078	1	1	1	1	0	3
1	86880726	86903280	2	2	1	2	0	10
1	87339633	87340046	1	1	1	1	0	25
1	88961507	88962058	2	2	1	1	0	13
1	90916991	90918051	2	2	1	1	0	10
1	90953852	90974264	1	1	0	0	1	38
1	91508398	91511596	1	1	1	1	0	15
1	91716709	91719311	2	2	1	1	0	13
1	92833661	92834778	1	1	1	1	0	12
1	92840640	92841765	1	1	1	1	0	39
1	93024821	93031498	2	2	0	1	0	28
1	93110627	93114687	1	3	1	1	0	9
1	93534909	93544106	1	1	1	1	0	9
1	93551106	93552408	1	1	1	1	0	13
1	93873215	93875644	2	2	1	1	0	9
1	94491248	94498601	1	1	1	1	0	5
1	94498680	94498782	1	1	1	1	0	13
1	94560880	94595451	2	2	0	1	0	29
1	94899518	94901668	2	2	1	2	0	8
1	94928403	94931871	1	1	1	1	0	35
1	96132335	96166866	2	2	0	0	1	41
1	96479913	96519750	2	2	0	0	1	31
1	96785255	96804365	1	1	0	1	0	19
1	99880796	99881075	1	1	1	1	0	10
1	99884452	99884568	1	1	1	1	0	13
1	100270681	100273393	1	1	1	1	0	21
1	100273453	100277257	1	1	0	1	0	20
1	100275724	100277257	1	1	1	1	0	15
1	103526263	103527694	1	1	1	1	0	41
1	103527743	103533738	1	1	1	1	0	11
1	108143711	108148278	2	2	1	1	0	20
1	109066233	109074986	2	2	1	1	0	15
1	109154179	109161307	1	1	0	0	1	25
1	109154179	109165482	1	1	0	0	1	25
1	109462009	109466328	2	2	0	1	0	46
1	109466898	109467058	1	1	1	9	0	36
1	109467134	109475580	1	1	1	12	0	47
1	109475706	109476775	1	1	1	14	0	45
1	109476978	109477817	1	1	1	22	0	42
1	109476978	109479377	1	1	0	1	0	17
1	109478010	109479377	1	1	1	9	0	38
1	109479545	109480117	1	1	0	1	0	39
1	109484081	109484766	1	1	0	1	0	32
1	109484081	109486056	1	1	1	8	0	47
1	109484832	109485331	1	1	0	1	0	49
1	109484832	109486056	1	1	0	1	0	41
1	109485510	109486056	1	1	1	2	0	42
1	109485519	109486056	1	1	0	2	0	47
1	109486123	109486505	1	1	1	4	0	30
1	109486123	109487006	1	1	0	3	0	35
1	109486611	109487006	1	1	1	18	0	43
1	109487218	109487517	1	1	1	16	0	49
1	109487805	109488382	1	1	1	13	0	45
1	109488466	109488846	1	1	1	13	0	45
1	109489101	109489929	1	1	1	8	0	42
1	109489707	109489929	1	1	1	1	0	47
1	109490129	109490270	1	1	1	14	0	43
1	109490393	109490921	1	1	1	21	0	46
1	109491718	109492585	1	1	1	27	0	49
1	109492105	109492585	1	1	1	1	0	26
1	109494288	109494519	1	1	1	1	0	12
1	109494288	109495142	1	1	1	2	0	35
1	109495181	109495755	1	1	1	6	0	38
1	109509000	109509419	2	2	1	1	0	32
1	109522726	109523052	2	2	0	1	0	38
1	109523388	109527503	2	2	0	1	0	36
1	109527652	109528119	2	2	0	1	0	32
1	109547032	109547914	2	2	0	2	0	28
1	109548839	109573736	1	1	1	95	10	43
1	109548839	109579231	1	1	0	1	0	28
1	109573780	109573895	1	1	1	142	0	44
1	109573780	109579203	1	1	0	1	0	21
1	109574038	109579203	1	1	1	153	0	49
1	109579362	109582436	1	1	1	192	0	48
1	109582566	109584621	1	1	0	1	0	45
1	109582566	109586215	1	1	1	195	0	50
1	109586346	109586728	1	1	1	90	0	49
1	109586883	109592042	1	1	1	141	0	49
1	109592245	109592344	1	1	0	1	0	28
1	109592256	109592344	1	1	1	193	0	50
1	109603545	109603950	2	2	1	1	0	25
1	109606100	109606307	2	2	1	3	0	31
1	109606437	109608630	2	2	1	2	0	31
1	109612924	109619482	2	2	0	2	0	47
1	109620279	109620913	1	1	1	3	0	43
1	109620279	109625302	1	1	1	10	4	42
1	109620279	109625661	1	1	1	1	0	29
1	109621267	109625302	1	1	1	5	4	43
1	109624090	109625302	1	1	1	0	4	3
1	109625434	109625661	1	1	1	31	0	45
1	109625793	109626159	1	1	1	45	0	48
1	109626229	109626318	1	1	1	57	0	50
1	109626428	109626725	1	1	1	38	0	47
1	109626913	109627174	1	1	1	20	0	49
1	109627317	109627428	1	1	1	29	0	50
1	109627519	109627773	1	1	1	26	0	49
1	109627904	109628082	1	1	1	47	0	48
1	109628278	109628363	1	1	1	56	0	49
1	109628496	109628642	1	1	1	65	0	46
1	109628496	109629108	1	1	0	4	0	38
1	109628807	109629108	1	1	1	9	0	43
1	109629236	109629326	1	1	1	32	0	48
1	109629491	109629795	1	1	1	51	0	49
1	109629491	109629799	1	1	1	8	0	4
1	109629491	109630232	1	1	1	1	0	31
1	109629917	109630232	1	1	1	56	0	47
1	109630407	109630682	1	1	1	35	0	50
1	109630794	109630942	1	1	1	61	0	48
1	109656426	109656711	1	1	1	11	0	49
1	109656788	109657214	1	1	1	6	0	35
1	109657672	109657771	1	1	1	5	0	25
1	109657672	109671286	1	1	0	0	2	24
1	109657873	109658813	1	1	1	4	0	49
1	109658910	109658999	1	1	1	14	0	45
1	109659111	109661164	1	1	1	2	34	47
1	109659111	109665010	1	1	1	1	0	5
1	109659111	109674746	1	1	1	0	33	47
1	109659960	109661164	1	1	1	1	0	42
1	109668152	109668424	1	1	1	56	0	49
1	109668501	109668924	1	1	1	44	0	48
1	109668501	109669289	1	1	0	3	0	46
1	109668990	109669289	1	1	1	12	0	34
1	109669372	109669470	1	1	1	155	0	48
1	109669372	109669635	1	1	1	1	0	9
1	109669372	109671286	1	1	0	0	2	24
1	109669572	109671286	1	1	1	49	0	49
1	109669714	109671286	1	1	0	1	0	35
1	109671383	109671472	1	1	1	51	0	49
1	109671584	109674746	1	1	1	94	4	50
1	109690565	109693205	1	1	1	0	34	47
1	109693467	109693601	2	4	1	10	0	4
1	109737170	109737456	2	2	1	211	0	48
1	109737568	109737655	2	2	1	144	0	50
1	109737752	109738090	2	2	1	128	0	49
1	109738192	109738275	2	2	0	1	0	43
1	109738192	109738284	2	2	1	230	0	49
1	109738367	109739428	2	2	1	107	0	48
1	109739494	109739832	2	2	1	131	0	50
1	109739494	109740239	2	2	1	5	0	46
1	109739909	109740239	2	2	1	92	0	48
1	109911063	109914258	1	1	1	4	0	46
1	109911063	109915633	1	1	1	3	0	28
1	109914382	109915633	1	1	1	5	0	37
1	109915697	109917292	1	1	1	13	0	46
1	109917464	109921846	1	1	1	8	0	39
1	109921995	109923165	1	1	1	11	0	47
1	109921995	109924059	1	1	1	1	0	34
1	109924191	109924775	1	1	1	14	0	50
1	109924829	109925146	1	1	1	10	0	50
1	109925203	109928851	1	1	1	3	0	13
1	109985173	110009033	1	1	1	130	2	47
1	109985544	110009033	1	1	1	1	0	45
1	110004452	110009033	1	1	1	2	0	44
1	110009146	110011213	1	1	1	110	0	50
1	110011358	110011554	1	1	0	1	0	29
1	110011358	110012285	1	1	0	1	0	30
1	110011358	110012361	1	1	1	122	0	50
1	110011358	110012386	1	1	1	5	0	30
1	110012463	110012896	1	1	1	130	0	50
1	110013000	110014762	1	1	1	108	1	47
1	110014858	110015424	1	1	1	173	0	49
1	110014858	110016343	1	1	0	1	0	44
1	110015532	110016343	1	1	1	31	0	50
1	110016461	110016666	1	1	1	165	0	49
1	110016731	110017494	1	1	1	71	0	42
1	110017584	110017945	1	1	1	131	0	50
1	110018017	110018372	1	1	1	169	0	49
1	110018468	110018551	1	1	1	126	0	49
1	110018651	110018874	1	1	0	5	0	44
1	110018651	110019050	1	1	1	70	0	50
1	110018651	110019547	1	1	0	2	0	43
1	110019120	110019547	1	1	1	128	0	49
1	110019627	110020650	1	1	0	1	0	36
1	110019627	110020730	1	1	1	133	0	50
1	110019627	110021673	1	1	0	6	0	46
1	110020852	110021673	1	1	1	143	0	47
1	110032438	110033348	2	2	0	1	0	12
1	110034818	110037887	1	1	0	4	0	42
1	110034818	110037890	1	1	1	58	0	49
1	110037961	110038682	1	1	1	40	0	44
1	110038758	110039171	1	1	1	47	0	49
1	110039307	110039394	1	1	1	21	0	49
1	110039469	110040634	1	1	0	1	0	49
1	110039516	110040634	1	1	1	15	0	49
1	110040704	110041535	1	1	1	42	0	49
1	110040704	110041733	1	1	0	1	0	32
1	110040704	110043087	1	1	0	1	0	26
1	110041643	110041733	1	1	1	33	0	46
1	110041862	110043087	1	1	1	26	0	49
1	110043271	110043638	1	1	1	50	0	49
1	110043857	110044318	1	1	0	7	0	38
1	110043857	110044839	1	1	1	49	0	50
1	110044443	110044839	1	1	0	1	0	33
1	110044906	110045014	1	1	1	81	0	48
1	110044906	110046679	1	1	0	1	0	22
1	110045079	110046679	1	1	1	53	0	47
1	110045079	110047541	1	1	0	2	0	39
1	110046752	110047457	1	1	0	1	0	12
1	110046752	110047541	1	1	1	44	0	47
1	110046752	110047771	1	1	0	1	0	32
1	110047617	110047771	1	1	1	64	0	49
1	110047870	110049111	1	1	1	29	0	47
1	110047870	110050342	1	1	0	10	0	47
1	110049239	110049459	1	1	1	22	0	50
1	110049239	110050342	1	1	0	3	0	41
1	110049561	110050342	1	1	1	70	4	50
1	110050410	110050955	1	1	1	86	4	46
1	110050548	110050955	1	1	0	5	0	31
1	110051061	110051682	1	1	1	60	0	48
1	110051888	110053664	1	1	1	28	0	49
1	110053959	110054662	1	1	0	3	0	35
1	110054803	110072454	1	1	1	1	0	4
1	110072597	110073276	1	1	0	1	0	32
1	110082853	110083403	1	1	0	2	0	26
1	110109029	110109298	1	1	1	1	0	5
1	110109414	110109604	1	1	1	1	0	4
1	110109846	110112849	1	1	0	1	0	31
1	110172218	110173972	1	1	1	1	0	47
1	110174961	110176628	1	1	1	4	0	49
1	110192699	110194578	1	1	1	1	0	37
1	110209205	110209610	2	2	1	1	0	6
1	110212178	110219040	1	1	0	1	0	25
1	110212178	110222963	1	1	1	7	0	45
1	110212178	110225974	1	1	0	1	0	42
1	110223901	110225974	1	1	1	6	2	39
1	110226179	110228532	1	1	1	0	1	3
1	110226179	110232220	1	1	1	5	0	26
1	110226179	110232910	1	1	1	2	0	11
1	110232598	110232910	1	1	1	0	2	5
1	110262958	110292386	2	2	0	1	0	37
1	110292508	110313319	2	2	0	1	0	33
1	110292508	110318764	2	2	1	1	0	9
1	110292508	110331033	2	2	0	1	0	44
1	110339608	110339883	1	1	0	1	0	17
1	110340003	110345538	1	1	0	2	0	43
1	110342269	110345538	1	1	1	8	0	50
1	110342269	110346307	1	1	1	6	0	42
1	110345650	110346307	1	1	1	20	0	48
1	110347888	110351190	1	1	0	1	0	21
1	110347888	110355875	1	1	1	14	0	39
1	110351289	110355875	1	1	0	2	0	33
1	110356032	110363769	1	1	0	1	0	41
1	110356032	110365977	1	1	0	1	0	40
1	110356032	110372139	1	1	0	1	0	33
1	110363894	110375457	2	2	1	6	0	35
1	110377162	110378852	2	2	1	4	0	44
1	110377162	110380981	2	2	1	2	0	30
1	110379357	110380981	2	2	1	10	0	46
1	110381144	110381651	2	2	1	8	0	44
1	110381796	110382833	2	2	1	4	0	30
1	110381796	110389236	2	2	1	4	0	33
1	110382967	110389236	2	2	1	9	0	41
1	110389356	110390864	2	2	1	11	0	47
1	110389356	110403918	2	2	0	1	0	16
1	110390298	110390864	2	2	0	1	0	28
1	110401584	110403918	2	2	1	227	0	48
1	110404037	110406317	2	2	1	285	1	46
1	110406380	110407032	2	2	1	18	0	44
1	110406380	110407585	2	2	1	98	1	48
1	110407129	110407585	2	2	1	1	0	38
1	110407816	110412172	1	3	1	1	0	47
1	110407955	110412172	1	1	1	12	0	49
1	110412294	110414151	1	1	1	5	0	40
1	110412294	110416008	1	1	1	1	0	19
1	110413411	110414151	1	1	1	1	0	8
1	110414232	110416008	1	1	1	3	0	40
1	110416189	110418246	1	1	1	3	0	32
1	110417641	110418246	1	1	1	1	0	41
1	110605723	110606227	2	2	1	1	0	26
1	110659587	110668222	2	2	0	3	0	40
1	110668345	110671475	2	2	0	1	0	12
1	110877686	110927553	2	2	0	3	0	44
1	110927744	110949850	2	2	0	1	0	50
1	110948397	110949850	2	2	0	2	0	45
1	110948400	110949850	2	2	1	33	0	47
1	110950124	110951287	2	2	1	21	0	48
1	110950124	110963620	2	2	1	33	0	49
1	110952808	110963620	2	2	0	3	0	23
1	110952816	110963620	2	2	1	8	0	41
1	111118268	111118804	2	2	1	124	0	49
1	111118898	111119614	2	2	1	1	0	44
1	111118898	111119876	2	2	1	107	0	46
1	111119960	111120515	2	2	1	77	0	49
1	111119960	111120531	2	2	0	9	0	47
1	111119960	111120669	2	2	0	3	0	24
1	111120694	111124741	2	2	1	116	0	50
1	111120694	111126226	2	2	1	5	0	34
1	111124882	111125472	2	2	0	1	0	47
1	111124882	111126226	2	2	1	82	0	50
1	111125651	111126226	2	2	1	3	0	48
1	111126295	111131423	2	2	1	106	0	43
1	111131569	111137522	2	2	1	115	0	49
1	111137587	111139500	2	2	1	56	0	47
1	111139133	111139500	2	2	0	1	0	37
1	111139667	111140037	2	2	1	8	0	40
1	111139712	111140037	2	2	1	4	0	26
1	111139762	111147641	1	1	1	2	0	19
1	111139762	111147825	1	1	0	2	0	38
1	111140308	111147641	1	1	1	11	0	30
1	111148054	111159379	1	1	1	52	0	45
1	111159528	111161154	1	1	1	59	0	50
1	111161297	111167105	1	1	0	6	0	39
1	111161297	111172701	1	1	0	1	0	47
1	111161297	111173113	1	1	0	8	0	34
1	111161297	111174878	1	1	1	65	0	50
1	111167191	111174878	1	1	0	5	0	49
1	111173259	111174878	1	1	1	17	0	49
1	111174964	111182186	1	1	1	43	0	48
1	111174964	111182286	1	1	0	10	0	33
1	111182298	111182298	0	0	1	0	2	1
1	111182319	111182798	1	1	1	40	0	50
1	111182958	111183461	1	1	1	31	0	50
1	111183588	111184190	1	1	1	74	0	45
1	111187682	111188130	2	2	1	1	0	45
1	111236154	111238749	1	1	1	1	0	29
1	111346672	111346909	1	1	1	2	0	39
1	111347050	111347673	1	1	1	1	0	36
1	111347050	111348515	1	1	1	1	0	44
1	111347773	111348515	1	1	1	3	0	45
1	111348647	111350105	1	1	1	1	0	25
1	111350224	111351258	1	1	1	6	0	50
1	111383166	111384448	2	2	0	1	0	30
1	111389880	111391041	2	2	1	1	0	49
1	111415345	111416322	2	2	1	16	0	38
1	111416459	111419609	2	2	1	18	0	47
1	111419727	111421275	2	2	1	9	0	48
1	111421462	111421564	2	2	1	5	0	33
1	111421674	111422926	2	2	1	14	0	40
1	111423052	111423542	2	2	1	8	0	38
1	111423709	111425382	2	2	1	13	0	36
1	111425440	111426436	2	2	1	18	0	50
1	111426642	111442652	2	2	0	1	0	50
1	111426642	111448618	2	2	0	3	0	27
